Date,Pl0,Pl1,Winner,Pl0 %,Pl1 %,Pl0 Avg odds,Pl1 Avg odds,Pl0 Max odds,Pl1 Max odds,Fair odds for Pl0,Fair odds for Pl1,Bet on Pl0 Value,Bet on Pl1 Value
2010-05-05,Ventura S.,Dolgopolov O.,0.0,0.32,0.68,2.73,1.42,3.0,1.55,3.12,1.47,-0.03846153846153849,0.05161290322580649
2010-05-05,Vliegen K.,Almagro N.,1.0,0.14,0.86,6.09,1.11,8.0,1.15,7.14,1.16,0.10750000000000004,-0.008620689655172422
2010-05-05,Kohlschreiber P.,Brands D.,0.0,0.8,0.2,1.19,4.45,1.23,5.53,1.25,5.0,-0.016000000000000014,0.09584086799276677
2010-05-05,Zverev M.,Anderson K.,1.0,0.16,0.84,1.95,1.79,2.1,1.9,6.25,1.19,-0.664,0.3736842105263158
2010-05-05,Hajek J.,Becker B.,0.0,0.5,0.5,1.58,2.31,1.67,2.55,2.0,2.0,-0.16500000000000004,0.21568627450980388
2010-05-05,Koellerer D.,Petzschner P.,1.0,0.28,0.72,2.65,1.45,2.85,1.53,3.57,1.39,-0.2016806722689075,0.09150326797385629
2010-05-05,Berdych T.,Riba P.,0.0,0.92,0.08,1.1,6.59,1.13,8.0,1.09,12.5,0.035398230088495415,-0.36
2010-05-05,Beck A.,Youzhny M.,1.0,0.14,0.86,4.68,1.17,5.25,1.21,7.14,1.16,-0.2647058823529411,0.04132231404958681
2010-05-06,Kohlschreiber P.,Ventura S.,0.0,0.78,0.22,1.08,7.12,1.13,9.1,1.28,4.55,-0.1171875000000001,0.5
2010-05-06,Chiudinelli M.,Baghdatis M.,1.0,0.28,0.72,2.91,1.38,3.33,1.43,3.57,1.39,-0.06722689075630246,0.027972027972028
2010-05-06,Almagro N.,Anderson K.,0.0,0.58,0.42,1.13,5.39,1.2,6.25,1.72,2.38,-0.3023255813953489,0.6192
2010-05-06,Greul S.,Cilic M.,1.0,0.17,0.83,4.69,1.17,5.3,1.22,5.88,1.2,-0.09863945578231294,0.016393442622950834
2010-05-07,Youzhny M.,Hajek J.,0.0,0.82,0.18,1.16,4.94,1.2,5.76,1.22,5.56,-0.016393442622950834,0.03472222222222225
2010-05-07,Berdych T.,Petzschner P.,1.0,0.86,0.14,1.18,4.61,1.22,5.25,1.16,7.14,0.04918032786885251,-0.2647058823529411
2010-05-07,Baghdatis M.,Kohlschreiber P.,0.0,0.28,0.72,3.88,1.24,4.73,1.29,3.57,1.39,0.2452431289640593,-0.07194244604316538
2010-05-07,Almagro N.,Cilic M.,1.0,0.43,0.57,1.97,1.78,2.14,1.9,2.33,1.75,-0.08154506437768237,0.07894736842105259
2010-05-08,Youzhny M.,Petzschner P.,0.0,0.72,0.28,1.35,3.09,1.43,3.6,1.39,3.57,0.027972027972028,0.008333333333333403
2010-05-08,Baghdatis M.,Cilic M.,1.0,0.22,0.78,2.73,1.43,3.1,1.5,4.55,1.28,-0.31868131868131866,0.14666666666666664
2010-05-09,Youzhny M.,Cilic M.,0.0,0.4,0.6,2.04,1.88,1.95,1.86,2.5,1.67,-0.22000000000000003,0.10215053763440869
2010-05-09,Korolev E.,Karlovic I.,1.0,0.41,0.59,2.29,1.59,2.43,1.8,2.44,1.69,-0.0040983606557376175,0.061111111111111165
2010-05-09,Monaco J.,Greul S.,0.0,0.8,0.2,1.21,4.2,1.24,5.0,1.25,5.0,-0.008000000000000007,0.0
2010-05-09,Chardy J.,Ferrer D.,1.0,0.25,0.75,6.18,1.11,8.1,1.14,4.0,1.33,0.5061728395061729,-0.142857142857143
2010-05-10,Melzer J.,Anderson K.,0.0,0.42,0.58,1.48,2.56,1.56,2.99,2.38,1.72,-0.34453781512605036,0.4247491638795987
2010-05-10,Seppi A.,Dolgopolov O.,1.0,0.44,0.56,1.61,2.25,1.68,2.55,2.27,1.79,-0.2599118942731278,0.29803921568627445
2010-05-10,Monfils G.,Robert S.,0.0,0.87,0.13,1.28,3.49,1.33,4.03,1.15,7.69,0.13533834586466176,-0.4759427828348505
2010-05-10,Benneteau J.,Mayer L.,1.0,0.41,0.59,2.25,1.61,2.46,1.67,2.44,1.69,0.008130081300813016,-0.011834319526627229
2010-05-10,Giraldo S.,Kohlschreiber P.,0.0,0.28,0.72,2.37,1.56,2.7,1.69,3.57,1.39,-0.24369747899159655,0.1775147928994083
2010-05-10,Kubot L.,Lopez F.,1.0,0.3,0.7,2.71,1.44,2.99,1.53,3.33,1.43,-0.10210210210210206,0.06535947712418307
2010-05-10,Almagro N.,Troicki V.,0.0,0.59,0.41,1.35,3.06,1.39,3.36,1.69,2.44,-0.1775147928994083,0.2738095238095238
2010-05-10,Moya C.,Becker B.,1.0,0.81,0.19,1.63,2.21,1.74,2.4,1.23,5.26,0.2931034482758621,-0.5437262357414449
2010-05-11,Schwank E.,Mathieu P.H.,0.0,0.41,0.59,1.6,2.27,1.67,2.52,2.44,1.69,-0.3155737704918033,0.3293650793650794
2010-05-11,Cuevas P.,Chela J.I.,1.0,0.58,0.42,2.26,1.61,2.5,1.7,1.72,2.38,0.312,-0.2857142857142857
2010-05-11,Petzschner P.,Fognini F.,0.0,0.31,0.69,1.38,2.94,1.45,3.25,3.23,1.45,-0.5510835913312694,0.5538461538461539
2010-05-11,Andreev I.,Hanescu V.,1.0,0.6,0.4,1.96,1.78,2.19,1.85,1.67,2.5,0.23744292237442924,-0.25999999999999995
2010-05-11,Bellucci T.,Riba P.,0.0,0.76,0.24,1.29,3.44,1.36,3.75,1.32,4.17,0.029411764705882377,-0.10071942446043164
2010-05-11,Montanes A.,Gulbis E.,1.0,0.41,0.59,2.53,1.49,2.85,1.54,2.44,1.69,0.14385964912280708,-0.0887573964497041
2010-05-11,Baghdatis M.,Chiudinelli M.,0.0,0.73,0.27,1.19,4.47,1.22,5.5,1.37,3.7,-0.1094890510948906,0.3272727272727272
2010-05-11,Gimeno-Traver D.,Garcia-Lopez G.,1.0,0.34,0.66,2.6,1.47,2.75,1.57,2.94,1.52,-0.06462585034013604,0.03184713375796181
2010-05-11,Wawrinka S.,Granollers M.,0.0,0.76,0.24,1.22,4.05,1.27,5.01,1.32,4.17,-0.03787878787878791,0.16766467065868262
2010-05-11,Querrey S.,Munoz-De La Nava D.,1.0,0.76,0.24,1.17,4.78,1.21,5.67,1.32,4.17,-0.0833333333333334,0.26455026455026454
2010-05-11,Youzhny M.,Lacko L.,0.0,0.91,0.09,1.12,5.82,1.14,7.2,1.1,11.11,0.03508771929824545,-0.3519351935193519
2010-05-11,Rochus C.,Isner J.,1.0,0.18,0.82,3.65,1.27,4.25,1.36,5.56,1.22,-0.23561151079136686,0.10294117647058831
2010-05-11,Fish M.,Russell M.,0.0,0.78,0.22,1.59,2.25,1.73,2.54,1.28,4.55,0.26011560693641617,-0.44175824175824174
2010-05-11,Becker B.,Federer R.,1.0,0.04,0.96,9.15,1.05,13.15,1.08,25.0,1.04,-0.474,0.03703703703703707
2010-05-11,Verdasco F.,Karlovic I.,0.0,0.72,0.28,1.16,4.87,1.2,5.8,1.39,3.57,-0.13669064748201437,0.38448275862068965
2010-05-12,Schwank E.,Cilic M.,1.0,0.2,0.8,3.29,1.31,3.55,1.37,5.0,1.25,-0.29000000000000004,0.08759124087591248
2010-05-12,Hanescu V.,Munoz-De La Nava D.,0.0,0.81,0.19,1.25,3.73,1.31,4.5,1.23,5.26,0.06106870229007639,-0.14448669201520908
2010-05-12,Bellucci T.,Monaco J.,1.0,0.36,0.64,1.9,1.83,2.05,2.03,2.78,1.56,-0.262589928057554,0.23152709359605902
2010-05-12,Gulbis E.,Youzhny M.,0.0,0.45,0.55,1.59,2.29,1.67,2.47,2.22,1.82,-0.24774774774774785,0.26315789473684215
2010-05-12,Giraldo S.,Isner J.,1.0,0.21,0.79,1.77,1.98,1.87,2.26,4.76,1.27,-0.6071428571428571,0.4380530973451327
2010-05-12,Lopez F.,Hernandez O.,0.0,0.69,0.31,1.1,6.17,1.17,7.0,1.45,3.23,-0.1931034482758621,0.5385714285714286
2010-05-12,Petzschner P.,Monfils G.,1.0,0.16,0.84,2.78,1.41,3.17,1.46,6.25,1.19,-0.4928,0.18493150684931509
2010-05-12,Wawrinka S.,Mayer L.,0.0,0.68,0.32,1.24,3.87,1.29,4.5,1.47,3.12,-0.12244897959183669,0.30666666666666664
2010-05-12,Dolgopolov O.,Nadal R.,1.0,0.06,0.94,14.89,1.01,21.0,1.02,16.67,1.06,0.20619047619047612,-0.03773584905660381
2010-05-12,Melzer J.,Fish M.,0.0,0.57,0.43,1.36,3.05,1.4,3.5,1.75,2.33,-0.20000000000000004,0.33428571428571424
2010-05-12,Soderling R.,Almagro N.,1.0,0.57,0.43,1.5,2.51,1.59,2.72,1.75,2.33,-0.09142857142857139,0.14338235294117652
2010-05-12,Murray A.,Chela J.I.,0.0,0.86,0.14,1.19,4.43,1.23,5.9,1.16,7.14,0.05691056910569111,-0.17366946778711476
2010-05-12,Baghdatis M.,Ferrer D.,1.0,0.16,0.84,4.52,1.18,5.0,1.24,6.25,1.19,-0.2,0.040322580645161324
2010-05-12,Garcia-Lopez G.,Tsonga J.W.,0.0,0.2,0.8,2.25,1.62,2.59,1.75,5.0,1.25,-0.48200000000000004,0.2857142857142857
2010-05-13,Verdasco F.,Melzer J.,1.0,0.74,0.26,1.17,4.85,1.2,6.0,1.35,3.85,-0.1111111111111112,0.35833333333333334
2010-05-13,Almagro N.,Monaco J.,0.0,0.54,0.46,1.52,2.49,1.57,2.75,1.85,2.17,-0.15135135135135136,0.21090909090909093
2010-05-13,Isner J.,Nadal R.,1.0,0.08,0.92,12.28,1.03,17.5,1.04,12.5,1.09,0.2857142857142857,-0.04587155963302756
2010-05-13,Monfils G.,Garcia-Lopez G.,0.0,0.74,0.26,1.77,1.99,1.88,2.08,1.35,3.85,0.2819148936170212,-0.4597402597402597
2010-05-13,Hanescu V.,Murray A.,1.0,0.1,0.9,4.07,1.22,4.8,1.28,10.0,1.11,-0.52,0.13281249999999994
2010-05-13,Ferrer D.,Cilic M.,0.0,0.68,0.32,1.5,2.54,1.55,2.81,1.47,3.12,0.05161290322580649,-0.09935897435897437
2010-05-13,Lopez F.,Gulbis E.,1.0,0.51,0.49,3.74,1.26,4.1,1.3,1.96,2.04,0.5219512195121951,-0.3627450980392157
2010-05-13,Federer R.,Wawrinka S.,0.0,0.84,0.16,1.36,3.04,1.43,3.5,1.19,6.25,0.16783216783216784,-0.44
2010-05-14,Melzer J.,Almagro N.,1.0,0.4,0.6,3.19,1.33,3.54,1.39,2.5,1.67,0.2937853107344633,-0.16766467065868265
2010-05-14,Nadal R.,Monfils G.,0.0,0.91,0.09,1.03,11.31,1.05,16.83,1.1,11.11,-0.04545454545454549,0.3398692810457516
2010-05-14,Gulbis E.,Federer R.,1.0,0.11,0.89,3.29,1.32,3.8,1.37,9.09,1.12,-0.581958195819582,0.18248175182481752
2010-05-14,Ferrer D.,Murray A.,0.0,0.23,0.77,1.6,2.27,1.73,2.42,4.35,1.3,-0.6022988505747127,0.46280991735537186
2010-05-15,Almagro N.,Nadal R.,1.0,0.08,0.92,9.5,1.05,13.66,1.07,12.5,1.09,0.08491947291361641,-0.018348623853211024
2010-05-15,Federer R.,Ferrer D.,0.0,0.82,0.18,1.38,2.94,1.44,3.2,1.22,5.56,0.15277777777777776,-0.4244604316546762
2010-05-16,Federer R.,Nadal R.,1.0,0.36,0.64,3.22,1.34,3.6,1.45,2.78,1.56,0.22777777777777786,-0.07051282051282057
2010-05-16,Stakhovsky S.,Nieminen J.,0.0,0.33,0.67,3.49,1.28,3.75,1.35,3.03,1.49,0.19200000000000006,-0.0939597315436241
2010-05-16,Berrer M.,Seppi A.,1.0,0.33,0.67,2.21,1.62,2.5,1.73,3.03,1.49,-0.17491749174917487,0.13872832369942195
2010-05-17,Mayer L.,Guez D.,0.0,0.91,0.09,1.33,3.2,1.39,3.5,1.1,11.11,0.20863309352517972,-0.684968496849685
2010-05-17,Mannarino A.,Rochus O.,1.0,0.32,0.68,2.55,1.48,2.7,1.58,3.12,1.47,-0.13461538461538458,0.06962025316455701
2010-05-17,Chiudinelli M.,Fognini F.,0.0,0.22,0.78,2.57,1.47,2.81,1.56,4.55,1.28,-0.3824175824175824,0.1794871794871795
2010-05-17,Darcis S.,Starace P.,1.0,0.41,0.59,2.17,1.63,2.41,1.75,2.44,1.69,-0.012295081967213035,0.034285714285714315
2010-05-17,Greul S.,Clement A.,0.0,0.44,0.56,1.89,1.83,2.0,1.99,2.27,1.79,-0.11894273127753305,0.10050251256281405
2010-05-17,Mina G.,Kubot L.,1.0,0.11,0.89,3.9,1.24,4.63,1.27,9.09,1.12,-0.49064906490649063,0.11811023622047237
2010-05-18,Montanes A.,Dolgopolov O.,1.0,0.47,0.53,1.4,2.81,1.47,3.12,2.13,1.89,-0.30985915492957744,0.3942307692307693
2010-05-18,Serra F.,Marchenko I.,0.0,0.78,0.22,1.27,3.59,1.3,4.3,1.28,4.55,0.015384615384615398,-0.054945054945054944
2010-05-18,Lacko L.,Gasquet R.,1.0,0.08,0.92,5.11,1.15,6.27,1.18,12.5,1.09,-0.4984,0.07627118644067785
2010-05-18,Stakhovsky S.,Seppi A.,0.0,0.34,0.66,2.93,1.38,3.3,1.44,2.94,1.52,0.10909090909090906,-0.05263157894736847
2010-05-19,Bellucci T.,Mayer L.,1.0,0.51,0.49,1.36,3.03,1.4,3.36,1.96,2.04,-0.28571428571428575,0.39285714285714285
2010-05-19,Baghdatis M.,Greul S.,0.0,0.68,0.32,1.32,3.23,1.42,3.55,1.47,3.12,-0.0340136054421769,0.1211267605633802
2010-05-19,Soderling R.,Rochus O.,1.0,0.78,0.22,1.1,6.4,1.14,7.65,1.28,4.55,-0.1093750000000001,0.4052287581699347
2010-05-19,Starace P.,Kubot L.,0.0,0.63,0.37,1.41,2.81,1.45,3.2,1.59,2.7,-0.08805031446540888,0.15625
2010-05-19,Dolgopolov O.,Gasquet R.,1.0,0.36,0.64,2.89,1.39,3.15,1.5,2.78,1.56,0.1174603174603175,-0.03846153846153849
2010-05-19,Verdasco F.,Serra F.,0.0,0.78,0.22,1.26,3.69,1.32,4.33,1.28,4.55,0.030303030303030328,-0.0483516483516483
2010-05-19,Chiudinelli M.,Monfils G.,1.0,0.1,0.9,5.35,1.14,6.9,1.17,10.0,1.11,-0.30999999999999994,0.05128205128205114
2010-05-20,Mayer L.,Baghdatis M.,0.0,0.57,0.43,2.9,1.39,3.2,1.47,1.75,2.33,0.45312500000000006,-0.36909871244635195
2010-05-20,Stakhovsky S.,Verdasco F.,1.0,0.14,0.86,5.85,1.12,7.0,1.16,7.14,1.16,-0.019607843137254857,0.0
2010-05-20,Starace P.,Monfils G.,0.0,0.24,0.76,2.61,1.47,2.8,1.63,4.17,1.32,-0.328537170263789,0.1901840490797545
2010-05-20,Rochus O.,Gasquet R.,1.0,0.23,0.77,4.88,1.17,5.8,1.25,4.35,1.3,0.25000000000000006,-0.03846153846153849
2010-05-21,Verdasco F.,Mayer L.,0.0,0.78,0.22,1.54,2.41,1.62,2.75,1.28,4.55,0.2098765432098766,-0.3956043956043956
2010-05-21,Starace P.,Gasquet R.,1.0,0.3,0.7,2.81,1.4,3.25,1.45,3.33,1.43,-0.024024024024024045,0.013793103448275874
2010-05-22,Gasquet R.,Verdasco F.,0.0,0.4,0.6,2.52,1.5,2.85,1.6,2.5,1.67,0.12280701754385967,-0.041916167664670566
2010-05-23,Patience O.,De Bakker T.,1.0,0.16,0.84,3.88,1.24,4.8,1.29,6.25,1.19,-0.23200000000000004,0.07751937984496131
2010-05-23,Cilic M.,Mello R.,0.0,0.88,0.12,1.06,8.62,1.1,11.8,1.14,8.33,-0.03508771929824545,0.2940677966101695
2010-05-23,Massu N.,Fognini F.,1.0,0.47,0.53,2.05,1.73,2.27,1.95,2.13,1.89,0.06167400881057274,0.0307692307692308
2010-05-23,Youzhny M.,Przysiezny M.,0.0,0.85,0.15,1.04,9.83,1.07,14.63,1.18,6.67,-0.09322033898305075,0.5440874914559125
2010-05-23,Tipsarevic J.,Falla A.,1.0,0.66,0.34,1.98,1.79,2.35,2.3,1.52,2.94,0.35319148936170214,-0.21768707482993202
2010-05-23,Soderling R.,Recouderc L.,0.0,0.92,0.08,1.03,11.28,1.05,16.0,1.09,12.5,-0.03669724770642205,0.21875
2010-05-23,Schuettler R.,Garcia-Lopez G.,1.0,0.39,0.61,5.21,1.15,6.7,1.18,2.56,1.64,0.6179104477611941,-0.28048780487804875
2010-05-23,Montanes A.,Galvani S.,0.0,0.9,0.1,1.1,6.44,1.13,8.36,1.11,10.0,0.017699115044247607,-0.16400000000000006
2010-05-23,Gulbis E.,Benneteau J.,1.0,0.63,0.37,1.13,5.68,1.17,7.23,1.59,2.7,-0.2641509433962265,0.6265560165975104
2010-05-23,Tsonga J.W.,Brands D.,0.0,0.85,0.15,1.05,9.19,1.08,13.11,1.18,6.67,-0.08474576271186429,0.49122807017543857
2010-05-23,Kubot L.,Ouanna J.,1.0,0.59,0.41,1.65,2.18,1.72,2.49,1.69,2.44,0.017441860465116296,0.020080321285140666
2010-05-23,Chiudinelli M.,Devvarman S.,0.0,0.55,0.45,1.91,1.83,2.0,1.96,1.82,2.22,0.08999999999999997,-0.11711711711711721
2010-05-23,Robert S.,Kamke T.,1.0,0.46,0.54,1.56,2.38,1.63,2.65,2.17,1.85,-0.24884792626728114,0.3018867924528301
2010-05-23,Roger-Vasselin E.,Anderson K.,0.0,0.23,0.77,2.26,1.61,2.5,1.67,4.35,1.3,-0.42528735632183906,0.22155688622754485
2010-05-23,Sweeting R.,Chela J.I.,1.0,0.33,0.67,4.07,1.22,5.05,1.25,3.03,1.49,0.4,-0.1610738255033557
2010-05-24,Wawrinka S.,Hajek J.,0.0,0.86,0.14,1.08,7.22,1.13,9.6,1.16,7.14,-0.025862068965517265,0.25625000000000003
2010-05-24,Paire B.,Rochus O.,1.0,0.52,0.48,2.5,1.51,2.65,1.61,1.92,2.08,0.27547169811320754,-0.22596153846153844
2010-05-24,Beck A.,Lorenzi P.,0.0,0.51,0.49,1.57,2.35,1.65,2.54,1.96,2.04,-0.15816326530612249,0.19685039370078738
2010-05-24,Tursunov D.,Gimeno-Traver D.,1.0,0.54,0.46,4.8,1.17,6.04,1.22,1.85,2.17,0.6937086092715231,-0.4377880184331797
2010-05-24,Isner J.,Golubev A.,0.0,0.85,0.15,1.26,3.73,1.31,4.3,1.18,6.67,0.09923664122137413,-0.3553223388305847
2010-05-24,Lapentti N.,Dent T.,1.0,0.71,0.29,1.24,3.9,1.29,4.64,1.41,3.45,-0.08510638297872333,0.2564655172413792
2010-05-24,Reister J.,Lopez F.,0.0,0.27,0.73,3.58,1.27,4.11,1.35,3.7,1.37,0.09975669099756694,-0.014598540145985413
2010-05-24,Aguilar J.,Berdych T.,1.0,0.05,0.95,10.47,1.04,15.0,1.06,20.0,1.05,-0.25,0.009433962264150952
2010-05-24,Ball C.,Petzschner P.,0.0,0.6,0.4,3.56,1.28,4.0,1.35,1.67,2.5,0.5825,-0.45999999999999996
2010-05-24,Luczak P.,Federer R.,1.0,0.04,0.96,15.09,1.01,21.0,1.01,25.0,1.04,-0.16,-0.028846153846153872
2010-05-24,Djokovic N.,Korolev E.,0.0,0.96,0.04,1.04,10.86,1.06,14.5,1.04,25.0,0.018867924528301903,-0.42
2010-05-24,Bolelli S.,Andujar P.,1.0,0.49,0.51,1.49,2.55,1.59,2.7,2.04,1.96,-0.2205882352941176,0.27407407407407414
2010-05-24,Nishikori K.,Giraldo S.,0.0,0.77,0.23,2.73,1.42,3.0,1.55,1.3,4.35,0.5666666666666667,-0.6436781609195402
2010-05-24,Witten J.,Baghdatis M.,1.0,0.12,0.88,9.02,1.05,11.35,1.08,8.33,1.14,0.266079295154185,-0.05263157894736828
2010-05-24,Lacko L.,Yani M.,0.0,0.65,0.35,1.69,2.11,1.78,2.42,1.54,2.86,0.1348314606741573,-0.15384615384615383
2010-05-24,Stakhovsky S.,Mayer L.,1.0,0.39,0.61,3.33,1.31,4.2,1.36,2.56,1.64,0.3904761904761905,-0.17073170731707307
2010-05-24,Granollers M.,Mathieu P.H.,0.0,0.45,0.55,1.79,1.96,1.87,2.17,2.22,1.82,-0.15765765765765768,0.1612903225806451
2010-05-24,Robredo T.,Troicki V.,1.0,0.65,0.35,1.58,2.33,1.67,2.62,1.54,2.86,0.07784431137724544,-0.08391608391608384
2010-05-24,Darcis S.,Vliegen K.,0.0,0.5,0.5,1.54,2.42,1.7,2.65,2.0,2.0,-0.15000000000000002,0.2452830188679245
2010-05-24,Gasquet R.,Murray A.,1.0,0.19,0.81,2.54,1.5,2.89,1.59,5.26,1.23,-0.45057034220532316,0.2264150943396227
2010-05-24,Dolgopolov O.,Clement A.,0.0,0.66,0.34,1.36,3.04,1.4,3.49,1.52,2.94,-0.0789473684210527,0.15759312320916913
2010-05-24,Kindlmann D.,Monfils G.,1.0,0.04,0.96,7.35,1.08,10.0,1.17,25.0,1.04,-0.6,0.11111111111111102
2010-05-24,Schukin Y.,Ram R.,0.0,0.58,0.42,1.15,5.21,1.17,6.23,1.72,2.38,-0.31976744186046513,0.6179775280898877
2010-05-24,Alves T.,Gonzalez F.,1.0,0.03,0.97,6.12,1.11,7.0,1.14,33.33,1.03,-0.78997899789979,0.09649122807017534
2010-05-24,Almagro N.,Haase R.,0.0,0.8,0.2,1.03,10.23,1.05,14.0,1.25,5.0,-0.15999999999999998,0.6428571428571429
2010-05-24,Lu Y.H.,Ljubicic I.,1.0,0.12,0.88,6.65,1.1,8.71,1.15,8.33,1.14,0.04362801377726759,0.008695652173913052
2010-05-24,Bellucci T.,Llodra M.,0.0,0.62,0.38,1.48,2.58,1.56,2.79,1.61,2.63,-0.03105590062111804,0.057347670250896106
2010-05-24,Hernandez O.,Hanescu V.,1.0,0.3,0.7,4.45,1.19,5.33,1.22,3.33,1.43,0.37523452157598497,-0.14685314685314682
2010-05-24,Fish M.,Berrer M.,0.0,0.71,0.29,1.66,2.18,1.73,2.4,1.41,3.45,0.184971098265896,-0.3043478260869566
2010-05-25,Monaco J.,Zemlja G.,1.0,0.75,0.25,1.08,7.45,1.11,9.95,1.33,4.0,-0.16541353383458643,0.5979899497487436
2010-05-25,Verdasco F.,Kunitsyn I.,0.0,0.93,0.07,1.03,12.1,1.05,17.65,1.08,14.29,-0.0277777777777778,0.1903682719546742
2010-05-25,Koellerer D.,Gabashvili T.,1.0,0.59,0.41,2.37,1.56,2.55,1.65,1.69,2.44,0.3372549019607843,-0.3237704918032787
2010-05-25,Ginepri R.,Querrey S.,0.0,0.34,0.66,4.46,1.19,5.0,1.23,2.94,1.52,0.41200000000000003,-0.19078947368421054
2010-05-25,Sela D.,Melzer J.,1.0,0.19,0.81,5.88,1.12,7.14,1.15,5.26,1.23,0.26330532212885155,-0.06504065040650413
2010-05-25,Mahut N.,Zverev M.,0.0,0.51,0.49,1.65,2.18,1.73,2.5,1.96,2.04,-0.1173469387755102,0.184
2010-05-25,Marchenko I.,Starace P.,1.0,0.21,0.79,4.55,1.18,5.7,1.22,4.76,1.27,0.16491228070175445,-0.039370078740157514
2010-05-25,Roddick A.,Nieminen J.,0.0,0.85,0.15,1.21,4.22,1.26,5.0,1.18,6.67,0.06349206349206354,-0.25037481259370314
2010-05-25,Schwank E.,Kavcic B.,1.0,0.57,0.43,1.16,4.94,1.2,6.0,1.75,2.33,-0.31428571428571433,0.6116666666666667
2010-05-25,Kohlschreiber P.,Beck K.,0.0,0.91,0.09,1.04,10.49,1.06,15.25,1.1,11.11,-0.03636363636363639,0.2714754098360656
2010-05-25,Russell M.,Serra F.,1.0,0.3,0.7,4.84,1.17,5.57,1.2,3.33,1.43,0.4021543985637343,-0.16083916083916083
2010-05-25,Zeballos H.,Fischer M.,0.0,0.9,0.1,1.24,3.88,1.28,4.7,1.11,10.0,0.13281249999999994,-0.53
2010-05-25,Ventura S.,Seppi A.,1.0,0.33,0.67,2.76,1.42,3.33,1.46,3.03,1.49,0.09009009009009017,-0.020134228187919483
2010-05-25,Riba P.,Gicquel M.,0.0,0.34,0.66,1.42,2.77,1.5,3.05,2.94,1.52,-0.4897959183673469,0.5016393442622951
2010-05-25,Cuevas P.,Ferrero J.C.,1.0,0.26,0.74,4.81,1.17,6.0,1.2,3.85,1.35,0.35833333333333334,-0.1111111111111112
2010-05-25,Ferrer D.,Guez D.,0.0,0.98,0.02,1.01,13.43,1.02,20.0,1.02,50.0,0.0,-0.6
2010-05-25,Mina G.,Nadal R.,1.0,0.02,0.98,18.96,1.01,34.0,1.01,50.0,1.02,-0.32,-0.00980392156862746
2010-05-25,Istomin D.,Becker B.,0.0,0.61,0.39,1.65,2.17,1.85,2.43,1.64,2.56,0.1135135135135136,-0.05078124999999996
2010-05-25,Chardy J.,Hewitt L.,1.0,0.28,0.72,1.94,1.81,2.05,2.0,3.57,1.39,-0.42577030812324934,0.30500000000000005
2010-05-26,Malisse X.,Greul S.,0.0,0.66,0.34,2.26,1.61,2.4,1.71,1.52,2.94,0.36666666666666664,-0.41836734693877553
2010-05-26,Kamke T.,Montanes A.,1.0,0.18,0.82,5.21,1.14,6.0,1.21,5.56,1.22,0.0733333333333334,-0.008196721311475417
2010-05-26,Soderling R.,Dent T.,0.0,0.89,0.11,1.03,10.9,1.07,15.85,1.12,9.09,-0.04464285714285718,0.42649842271293376
2010-05-26,Lacko L.,Youzhny M.,1.0,0.09,0.91,9.12,1.05,12.7,1.07,11.11,1.1,0.1251968503937008,-0.027272727272727296
2010-05-26,Cilic M.,Gimeno-Traver D.,0.0,0.84,0.16,1.18,4.68,1.22,5.8,1.19,6.25,0.024590163934426253,-0.07200000000000002
2010-05-26,Ball C.,Troicki V.,1.0,0.37,0.63,4.92,1.16,6.05,1.2,2.7,1.59,0.5537190082644627,-0.24528301886792458
2010-05-26,Mayer L.,Benneteau J.,0.0,0.59,0.41,1.68,2.13,1.76,2.24,1.69,2.44,0.03977272727272731,-0.081967213114754
2010-05-26,Ouanna J.,Tsonga J.W.,1.0,0.07,0.93,5.16,1.15,6.04,1.2,14.29,1.08,-0.5773268019594122,0.09999999999999991
2010-05-26,De Bakker T.,Garcia-Lopez G.,0.0,0.42,0.58,1.68,2.11,1.85,2.38,2.38,1.72,-0.22268907563025203,0.27731092436974786
2010-05-26,Falla A.,Federer R.,1.0,0.05,0.95,16.68,1.01,32.0,1.01,20.0,1.05,0.375,-0.038095238095238126
2010-05-26,Reister J.,Rochus O.,0.0,0.25,0.75,2.11,1.69,2.33,1.8,4.0,1.33,-0.4175,0.26111111111111107
2010-05-26,Roger-Vasselin E.,Berdych T.,1.0,0.13,0.87,7.94,1.07,11.0,1.09,7.69,1.15,0.30090909090909085,-0.05217391304347812
2010-05-26,Wawrinka S.,Beck A.,0.0,0.9,0.1,1.07,8.19,1.1,11.8,1.11,10.0,-0.009009009009009016,0.15254237288135597
2010-05-27,Kavcic B.,Roddick A.,1.0,0.06,0.94,6.42,1.1,8.02,1.14,16.67,1.06,-0.518896220755849,0.0701754385964911
2010-05-27,Gabashvili T.,Zemlja G.,0.0,0.33,0.67,1.75,2.01,1.85,2.21,3.03,1.49,-0.3894389438943894,0.3257918552036199
2010-05-27,Chela J.I.,Murray A.,1.0,0.12,0.88,6.25,1.11,8.88,1.15,8.33,1.14,0.06193693693693701,0.008695652173913052
2010-05-27,Baghdatis M.,Granollers M.,0.0,0.53,0.47,1.37,2.85,1.49,3.1,1.89,2.13,-0.2116402116402116,0.3129032258064517
2010-05-27,Chiudinelli M.,Isner J.,1.0,0.11,0.89,4.1,1.22,5.69,1.33,9.09,1.12,-0.374037403740374,0.15789473684210523
